chat_id,condition,message1,message2,sender_id,receiver_id,session_time,segment
GSL_G.3_main_1,exploit,who hasn't seen shrek,ik its wild,142465,94545,25.406366666666667,late
GSL_G.3_main_1,exploit,its pretty nice,Yeah it's a big adjustment but it's a lot of fun,30397,140700,25.86103333333333,late
GSL_G.3_main_1,exploit,no way,ik its wild,142465,94545,25.406366666666667,late
GSL_G.3_main_1,exploit,like human words?,ik its wild,142465,94545,25.406366666666667,late
GSL_G.3_main_1,exploit,ik its wild,same thing with crows,94545,142465,25.53975,late
GSL_G.3_main_1,exploit,Thats understandable!,yessss im getting so many steps,612428,30397,25.837816666666665,late
GSL_G.3_main_1,exploit,plus uva is in the moutains,yessss im getting so many steps,612428,30397,25.837816666666665,late
GSL_G.3_main_1,exploit,had to adjust but its been aight so far,Yeah it's a big adjustment but it's a lot of fun,30397,140700,25.86103333333333,late
GSL_G.3_main_1,exploit,yes human words,same thing with crows,94545,142465,25.53975,late
GSL_G.3_main_1,exploit,same thing with crows,this is a bit btw i be spreading misinformation,142465,94545,25.811566666666668,late
GSL_G.3_main_1,exploit,wow,this is a bit btw i be spreading misinformation,142465,94545,25.811566666666668,late
GSL_G.3_main_1,exploit,Thanks:) Ah I see well my parents moved to Cincinnati when I was young so I'm a hardcore Bengals fan. Drafting Hurts that high was a genius move by the coaching staff..,Yeah we needed a franchise QB and our front office definitely made the right decision,359204,140700,26.504283333333333,late
GSL_G.3_main_1,exploit,this is a bit btw i be spreading misinformation,OMG,94545,142465,25.90043333333333,late
GSL_G.3_main_1,exploit,yessss im getting so many steps,Let me tell you though the hills and stair have made me burn so much fat. I has me huffing and puffing though with a heavy ass bookbag,30397,612428,26.8188,late
GSL_G.3_main_1,exploit,Yeah it's a big adjustment but it's a lot of fun,bonny,140700,30397,26.370116666666668,late
GSL_G.3_main_1,exploit,what up fex,nothin much monkah,359204,952103,26.66115,late
GSL_G.3_main_1,exploit,OMG,bye donkey!!,142465,94545,29.756633333333333,late
GSL_G.3_main_1,exploit,what dorm are you in,bonny,140700,30397,26.370116666666668,late
GSL_G.3_main_1,exploit,wow,bye donkey!!,142465,94545,29.756633333333333,late
GSL_G.3_main_1,exploit,what's it on?,its on demand if you have that,30397,952103,26.21165,late
GSL_G.3_main_1,exploit,you totally got me,bye donkey!!,142465,94545,29.756633333333333,late
GSL_G.3_main_1,exploit,pork prices are increasing.,I heard panda is increasing too,320208,94545,28.900866666666666,late
GSL_G.3_main_1,exploit,I gotchu bro,Yessir,30397,320208,28.57858333333333,late
GSL_G.3_main_1,exploit,its on demand if you have that,I used to have on demand but not anymore,952103,30397,26.774466666666665,late
GSL_G.3_main_1,exploit,imma stay grinding,Yessir,30397,320208,28.57858333333333,late
GSL_G.3_main_1,exploit,might be on hulu,I used to have on demand but not anymore,952103,30397,26.774466666666665,late
GSL_G.3_main_1,exploit,bonny,Is your RA Gabe Garcia,30397,140700,27.024916666666662,late
GSL_G.3_main_1,exploit,Yeah we needed a franchise QB and our front office definitely made the right decision,"Yeah the season's almost def over for us, really unfortunate but it just seems like our offense didn't have it this year like the previous years. Also the in-game coaching continues to be abysmal it's been hard to watch this year",140700,359204,28.6358,late
GSL_G.3_main_1,exploit,tought loss last night for you,"Yeah the season's almost def over for us, really unfortunate but it just seems like our offense didn't have it this year like the previous years. Also the in-game coaching continues to be abysmal it's been hard to watch this year",140700,359204,28.6358,late
GSL_G.3_main_1,exploit,cost of your sir pig has increased. Yesterdays price is not today's price!! net worth on the rise,I heard panda is increasing too,320208,94545,28.900866666666666,late
GSL_G.3_main_1,exploit,I used to have on demand but not anymore,bet,30397,952103,26.92183333333333,late
GSL_G.3_main_1,exploit,Let me tell you though the hills and stair have made me burn so much fat. I has me huffing and puffing though with a heavy ass bookbag,frrrrr,612428,30397,27.10125,late
GSL_G.3_main_1,exploit,ill check on hulu,bet,30397,952103,26.92183333333333,late
GSL_G.3_main_1,exploit,bet,bye cat it was fun talking,952103,30397,29.49728333333333,late
GSL_G.3_main_1,exploit,Is your RA Gabe Garcia,nah,140700,30397,27.53913333333333,late
GSL_G.3_main_1,exploit,frrrrr,"Right, that shit kills me",30397,612428,29.31175,late
GSL_G.3_main_1,exploit,Im imagining it rn,"Ohhh totally makes sense, that's an awesome profession I'm def jealous. Border Collies gotta be in my top 3 cutest dog breeds",94545,359204,29.4992,late
GSL_G.3_main_1,exploit,so cute,"Ohhh totally makes sense, that's an awesome profession I'm def jealous. Border Collies gotta be in my top 3 cutest dog breeds",94545,359204,29.4992,late
GSL_G.3_main_1,exploit,"Gotcha maybe I'll take a look then:) Ah, I'd say Dragon ball is a classic anime, the heights of it are amazing but overall I'd say there are def better quality ones. But if I said that to a DB fan they'd kill me haha",Yeah... me and my boyfriend go rounds about DB. I just find it... annoying,359204,612428,28.9868,late
GSL_G.3_main_1,exploit,first quarter I was speed walking up stairs and shit to get to my next class on time,"Right, that shit kills me",30397,612428,29.31175,late
GSL_G.3_main_1,exploit,nah,HAHA no definitely I just wanted to ask that,30397,140700,28.00978333333333,late
GSL_G.3_main_1,exploit,anything thats part poodle is always so goofy,"Ohhh totally makes sense, that's an awesome profession I'm def jealous. Border Collies gotta be in my top 3 cutest dog breeds",94545,359204,29.4992,late
GSL_G.3_main_1,exploit,idk if I should say names on here so imma refrain from saying lol,HAHA no definitely I just wanted to ask that,30397,140700,28.00978333333333,late
GSL_G.3_main_1,exploit,I feel as though we have our hand in too many honeypots and that we're(U.S.) are going to end up like winnie the pooh,yeah i feel like we've done this in the past too and yet here we are,320208,142465,29.20555,late
GSL_G.3_main_1,exploit,HAHA no definitely I just wanted to ask that,I gotchuuu lol,140700,30397,28.129066666666667,late
GSL_G.3_main_1,exploit,I gotchuuu lol,Cause I know he's an RA in bonny,30397,140700,28.17778333333333,late
GSL_G.3_main_1,exploit,"I agree with that, you mom sounds like a very wise person. My paretns are very conservative and have very closed mindset and I have a much more open mind set so it leads to many disagreements and such when it comes to politics and things happening in the world",I understand,612428,320208,28.991066666666665,late
GSL_G.3_main_1,exploit,bye dog,bye,89877,612428,29.08173333333333,late
GSL_G.3_main_1,exploit,Cause I know he's an RA in bonny,ummm idts actually,140700,30397,28.381116666666667,late
GSL_G.3_main_1,exploit,like we don't fully understand how intricate and delicate things are and we just make things worse,yeah i feel like we've done this in the past too and yet here we are,320208,142465,29.20555,late
GSL_G.3_main_1,exploit,"Ive got 4 dogs, two papillions, a chihuahua, and a border collie","Ohhh totally makes sense, that's an awesome profession I'm def jealous. Border Collies gotta be in my top 3 cutest dog breeds",94545,359204,29.4992,late
GSL_G.3_main_1,exploit,or we choose to ignore it,yeah i feel like we've done this in the past too and yet here we are,320208,142465,29.20555,late
GSL_G.3_main_1,exploit,bye pig,bye bear,89877,94545,28.541633333333333,late
GSL_G.3_main_1,exploit,mom is a dog trainer so shes obsessed with dogs,"Ohhh totally makes sense, that's an awesome profession I'm def jealous. Border Collies gotta be in my top 3 cutest dog breeds",94545,359204,29.4992,late
GSL_G.3_main_1,exploit,bye monkey,Bye bear,89877,359204,29.68385,late
GSL_G.3_main_1,exploit,bye zebra it was fun chatting with you,bye bear it was fun chatting w u too,89877,30397,29.093083333333333,late
GSL_G.3_main_1,exploit,bye fox,bye bear,89877,952103,29.256316666666667,late
GSL_G.3_main_1,exploit,yeah i feel like we've done this in the past too and yet here we are,ha,142465,320208,29.72208333333333,late
GSL_G.3_main_1,exploit,bye pig it was a blast,bye zebby,30397,94545,29.61038333333333,late
GSL_G.3_main_1,exploit,ill never trust a pig every again.,bye donkey!!,142465,94545,29.756633333333333,late
GSL_G.3_main_1,explore,Hello,Hihi,921274,272262,0.1469833333333333,early
GSL_G.3_main_1,explore,hi panda,hello fox!,176865,963934,0.2115333333333333,early
GSL_G.3_main_1,explore,Hihi,im good!,272262,921274,1.0201666666666669,early
GSL_G.3_main_1,explore,hi,how are you,176865,921274,0.2509666666666666,early
GSL_G.3_main_1,explore,Hello,hey how are you,382504,119108,0.5953833333333334,early
GSL_G.3_main_1,explore,hello fox!,how are you?,963934,176865,1.3306,early
GSL_G.3_main_1,explore,hi !,hello,13560,119108,0.8240833333333333,early
GSL_G.3_main_1,explore,how are you,im doing well hbu,921274,176865,0.3807,early
GSL_G.3_main_1,explore,Hello,hi!,925154,963934,0.4160333333333333,early
GSL_G.3_main_1,explore,y'ello,how are you doing today,259141,382504,0.6884166666666667,early
GSL_G.3_main_1,explore,How r u,im good!,272262,921274,1.0201666666666669,early
GSL_G.3_main_1,explore,im doing well hbu,pretty good,176865,921274,0.4778833333333333,early
GSL_G.3_main_1,explore,hi!,How's your day been?,963934,925154,0.6114666666666667,early
GSL_G.3_main_1,explore,hi rabbit,hi fox :),176865,13560,0.6043333333333333,early
GSL_G.3_main_1,explore,"Hello, what's your favorite type of music?",hey! i love pop music,119108,176865,0.9292833333333334,early
GSL_G.3_main_1,explore,hey!,Hey how's it going,963934,869923,0.8354,early
GSL_G.3_main_1,explore,hi,helllllo,921274,13560,0.6962833333333334,early
GSL_G.3_main_1,explore,hi!,hello!,963934,921274,0.73455,early
GSL_G.3_main_1,explore,hey how are you,im doing pretty good i ate some chipotle what about you,119108,382504,0.9369833333333332,early
GSL_G.3_main_1,explore,hi fox :),hows it going,13560,176865,1.6490833333333332,early
GSL_G.3_main_1,explore,How's your day been?,its been pretty good! the weather is really nice which helps,925154,963934,0.8816333333333334,early
GSL_G.3_main_1,explore,how are you doing today,"'bout the same as always, you?",382504,259141,0.9139666666666668,early
GSL_G.3_main_1,explore,helllllo,how are you!,13560,921274,0.8238666666666666,early
GSL_G.3_main_1,explore,hello!,how are you doing?,921274,963934,1.3895833333333334,early
GSL_G.3_main_1,explore,how are you!,"meh could be doing better, don't particularly want to be doing this study. wbu?",921274,13560,1.18765,early
GSL_G.3_main_1,explore,hello,lowkey stressful but getting better,119108,13560,1.3596166666666667,early
GSL_G.3_main_1,explore,Hey how's it going,pretty good! how about you?,869923,963934,1.0940833333333333,early
GSL_G.3_main_1,explore,whats up,not much! how has your day been?,13560,963934,1.2755833333333333,early
GSL_G.3_main_1,explore,its been pretty good! the weather is really nice which helps,Yeah the weather is really nice today!,963934,925154,1.4357666666666666,early
GSL_G.3_main_1,explore,Hello,hola,925154,921274,1.1208,early
GSL_G.3_main_1,explore,"'bout the same as always, you?",doing good i ate some chipotle did you eat anything today,259141,382504,1.3752833333333334,early
GSL_G.3_main_1,explore,hey! i love pop music,i love taylor swift,176865,119108,1.6234166666666667,early
GSL_G.3_main_1,explore,how about you?,Yeah the weather is really nice today!,963934,925154,1.4357666666666666,early
GSL_G.3_main_1,explore,im doing pretty good i ate some chipotle what about you,damn chipotle sounds so good rn,382504,119108,3.3703833333333333,early
GSL_G.3_main_1,explore,Hello,hii!,869923,13560,1.7364,early
GSL_G.3_main_1,explore,how is your day going,lowkey stressful but getting better,119108,13560,1.3596166666666667,early
GSL_G.3_main_1,explore,Hello,hi,869923,176865,1.7515333333333334,early
GSL_G.3_main_1,explore,im good!,good,921274,272262,1.3668,early
GSL_G.3_main_1,explore,Hello,hola,272262,13560,1.8198333333333332,early
GSL_G.3_main_1,explore,how are you,good,921274,272262,1.3668,early
GSL_G.3_main_1,explore,pretty good! how about you?,"I'm good, glad this week is over",963934,869923,1.7453166666666666,early
GSL_G.3_main_1,explore,hola,How's it going?,921274,925154,1.8456666666666663,early
GSL_G.3_main_1,explore,Hi,hey,272262,119108,3.8698,early
GSL_G.3_main_1,explore,Hello,Hi,869923,925154,4.3616,early
GSL_G.3_main_1,explore,"meh could be doing better, don't particularly want to be doing this study. wbu?",me either,13560,921274,1.3366333333333331,early
GSL_G.3_main_1,explore,Hello,whatsss uppp,869923,382504,1.4872,early
GSL_G.3_main_1,explore,not much! how has your day been?,"pretty good, had a fire lunch today so its looking up",963934,13560,3.7397,early
GSL_G.3_main_1,explore,Hello,Hihi,869923,272262,1.9059833333333331,early
GSL_G.3_main_1,explore,how are you?,im doing well! how are you?,176865,963934,1.5652833333333334,early
GSL_G.3_main_1,explore,me either,BRO EXACTLY,921274,13560,1.4952833333333333,early
GSL_G.3_main_1,explore,lowkey stressful but getting better,pretty good,13560,119108,1.92275,early
GSL_G.3_main_1,explore,good,Thats impressive,272262,921274,2.27245,early
GSL_G.3_main_1,explore,doing good i ate some chipotle did you eat anything today,i had a tall glass of dr. perky and my adhd meds lol,382504,259141,1.59985,early
GSL_G.3_main_1,explore,wbu?,pretty good,13560,119108,1.92275,early
GSL_G.3_main_1,explore,how are you doing?,I'm alright,963934,921274,1.5537,early
GSL_G.3_main_1,explore,especially not on a friday,BRO EXACTLY,921274,13560,1.4952833333333333,early
GSL_G.3_main_1,explore,Hello,hey how's ur day going,869923,119108,16.975833333333334,middle
GSL_G.3_main_1,explore,Yeah the weather is really nice today!,me too!!,925154,963934,1.7423166666666667,early
GSL_G.3_main_1,explore,kinda like taylor swift,i love taylor swift,176865,119108,1.6234166666666667,early
GSL_G.3_main_1,explore,whatsss uppp,Nothing much how about you,382504,869923,3.2254,early
GSL_G.3_main_1,explore,BRO EXACTLY,I went to one class,13560,921274,1.9557833333333332,early
GSL_G.3_main_1,explore,basic but yk,i love taylor swift,176865,119108,1.6234166666666667,early
GSL_G.3_main_1,explore,It's been pretty good,me too!!,925154,963934,1.7423166666666667,early
GSL_G.3_main_1,explore,today is not the day,I went to one class,13560,921274,1.9557833333333332,early
GSL_G.3_main_1,explore,I'm alright,me too haha but i need the credits!,921274,963934,2.649366666666667,early
GSL_G.3_main_1,explore,im doing well! how are you?,pretty good! excited for break?,963934,176865,5.727166666666666,early
GSL_G.3_main_1,explore,i had a tall glass of dr. perky and my adhd meds lol,Im not that sure im getting bombed with texts it feels like speed dating i need me some chocy milk midterms got me dead,259141,382504,3.6989,early
GSL_G.3_main_1,explore,i love taylor swift,lover,119108,176865,2.554133333333333,early
GSL_G.3_main_1,explore,what have u been up to,I went to one class,13560,921274,1.9557833333333332,early
GSL_G.3_main_1,explore,hows it going,"could be better but pretty zen, wbu",176865,13560,2.027833333333333,early
GSL_G.3_main_1,explore,I'm excited to go home!!,me too!!,925154,963934,1.7423166666666667,early
GSL_G.3_main_1,explore,:),"could be better but pretty zen, wbu",176865,13560,2.027833333333333,early
GSL_G.3_main_1,explore,I slept for 9 hours last night :),Thats impressive,272262,921274,2.27245,early
GSL_G.3_main_1,explore,what is your fav album,lover,119108,176865,2.554133333333333,early
GSL_G.3_main_1,explore,would rather be doing something else but oh well,me too haha but i need the credits!,921274,963934,2.649366666666667,early
GSL_G.3_main_1,explore,me too!!,Yess and we still have finals :(,963934,925154,2.3041,early
GSL_G.3_main_1,explore,"I'm good, glad this week is over",me too! i had two exams and a project and am very glad to be done!,869923,963934,2.218033333333333,early
GSL_G.3_main_1,explore,hi,I'm not completely sure tbh,176865,869923,2.7082,early
GSL_G.3_main_1,explore,hola,How are u,13560,272262,2.1720333333333333,early
GSL_G.3_main_1,explore,what is your avatar,I'm not completely sure tbh,176865,869923,2.7082,early
GSL_G.3_main_1,explore,How's it going?,Pretty good,925154,921274,2.435083333333333,early
GSL_G.3_main_1,explore,Hihi,How's it going,272262,869923,3.3590833333333334,early
GSL_G.3_main_1,explore,pretty good,omg wait thats awesome ! very jealous of u rn,119108,13560,2.2227833333333336,early
GSL_G.3_main_1,explore,it has felt like a very long semester hahah,Yess and we still have finals :(,963934,925154,2.3041,early
GSL_G.3_main_1,explore,Hello,hi elephant,925154,13560,3.407566666666667,early
GSL_G.3_main_1,explore,I went to one class,wait same haha,921274,13560,4.345283333333334,early
GSL_G.3_main_1,explore,hi bear,hey fox doing anyhting fun today,176865,382504,2.66955,early
GSL_G.3_main_1,explore,driving home for thanksgiving rn,omg wait thats awesome ! very jealous of u rn,119108,13560,2.2227833333333336,early
GSL_G.3_main_1,explore,ig the point of this is to optimize quantity of connections? what exactly is a connection in this do you think,Im not that sure im getting bombed with texts it feels like speed dating i need me some chocy milk midterms got me dead,259141,382504,3.6989,early
GSL_G.3_main_1,explore,"could be better but pretty zen, wbu",not doing too bad :,13560,176865,2.849733333333333,early
GSL_G.3_main_1,explore,and will probably be taking a nap after this,wait same haha,921274,13560,4.345283333333334,early
GSL_G.3_main_1,explore,hi elephant,Hey!,176865,925154,2.6879666666666666,early
GSL_G.3_main_1,explore,exciting to see my pets,omg wait thats awesome ! very jealous of u rn,119108,13560,2.2227833333333336,early
GSL_G.3_main_1,explore,How are u,very chill but like could be better,272262,13560,2.7064833333333334,early
GSL_G.3_main_1,explore,me too! i had two exams and a project and am very glad to be done!,"Same, I had 3 exams",963934,869923,3.964583333333333,early
GSL_G.3_main_1,explore,omg wait thats awesome ! very jealous of u rn,2 i have a dog and cat,13560,119108,2.602883333333333,early
GSL_G.3_main_1,explore,what is your major?,"Same, I had 3 exams",963934,869923,3.964583333333333,early
GSL_G.3_main_1,explore,Yess and we still have finals :(,booooo,925154,963934,2.403,early
GSL_G.3_main_1,explore,omg hi fox,Hi cat,176865,272262,2.77095,early
GSL_G.3_main_1,explore,booooo,Are going home anytime soon or do you have classes next week?,963934,925154,5.33535,early
GSL_G.3_main_1,explore,hi!,y'ello,176865,259141,2.49995,early
GSL_G.3_main_1,explore,Pretty good,Haha,921274,925154,3.0590333333333333,early
GSL_G.3_main_1,explore,Hello,hey how are you,925154,119108,3.692633333333333,early
GSL_G.3_main_1,explore,how many pets do u have?,2 i have a dog and cat,13560,119108,2.602883333333333,early
GSL_G.3_main_1,explore,y'ello,i think to make friends,259141,176865,3.075616666666667,early
GSL_G.3_main_1,explore,lover,oh,176865,119108,2.738266666666666,early
GSL_G.3_main_1,explore,I'd rather be doing something else but oh well,Haha,921274,925154,3.0590333333333333,early
GSL_G.3_main_1,explore,how are you,Haha,921274,925154,3.0590333333333333,early
GSL_G.3_main_1,explore,2 i have a dog and cat,thats adorable,119108,13560,3.153,early
GSL_G.3_main_1,explore,def no 1,oh,176865,119108,2.738266666666666,early
GSL_G.3_main_1,explore,me too haha but i need the credits!,Same!,963934,921274,2.8629,early
GSL_G.3_main_1,explore,hey fox doing anyhting fun today,actually yes! im hanging out with some new friends today and they are super nice,382504,176865,8.399133333333333,early
GSL_G.3_main_1,explore,Hey!,doing alright hbu?,925154,176865,8.7636,early
GSL_G.3_main_1,explore,very chill but like could be better,pretty good,13560,272262,3.383016666666667,early
GSL_G.3_main_1,explore,I'm not completely sure tbh,lollll,869923,176865,6.2643,early
GSL_G.3_main_1,explore,hi!,y'ello,963934,259141,2.9095,early
GSL_G.3_main_1,explore,oh,noooooo,119108,176865,3.7671666666666663,early
GSL_G.3_main_1,explore,hows ur day going,pretty good,13560,272262,3.383016666666667,early
GSL_G.3_main_1,explore,what do you think a connection is,i think to make friends,259141,176865,3.075616666666667,early
GSL_G.3_main_1,explore,Hi cat,literal twinsies,272262,176865,9.260933333333334,early
GSL_G.3_main_1,explore,How's it going?,doing alright hbu?,925154,176865,8.7636,early
GSL_G.3_main_1,explore,hello!,YOOOOO,963934,382504,6.021933333333333,early
GSL_G.3_main_1,explore,not doing too bad :,end of the semester treating u okay?,176865,13560,3.3229,early
GSL_G.3_main_1,explore,:),literal twinsies,272262,176865,9.260933333333334,early
GSL_G.3_main_1,explore,Same!,has your semester been going well?,921274,963934,3.318566666666667,early
GSL_G.3_main_1,explore,y'ello,how are you doing?,259141,963934,3.4202666666666666,early
GSL_G.3_main_1,explore,we look similar hhhh,literal twinsies,272262,176865,9.260933333333334,early
GSL_G.3_main_1,explore,hi,hello,921274,259141,6.661416666666667,early
GSL_G.3_main_1,explore,that's like my least fav lolllll,noooooo,119108,176865,3.7671666666666663,early
GSL_G.3_main_1,explore,hi,How's it going,921274,869923,3.6102666666666665,early
GSL_G.3_main_1,explore,Looks like a donkey or something,lollll,869923,176865,6.2643,early
GSL_G.3_main_1,explore,Haha,yes very excited,925154,921274,6.020433333333333,early
GSL_G.3_main_1,explore,i think to make friends,yeah lol,176865,259141,3.3051166666666667,early
GSL_G.3_main_1,explore,I'm good,yes very excited,925154,921274,6.020433333333333,early
GSL_G.3_main_1,explore,thats adorable,they r,13560,119108,4.478066666666667,early
GSL_G.3_main_1,explore,Nothing much how about you,eh im alright done with some midterms feel a little better how your classes going,869923,382504,4.843533333333333,early
GSL_G.3_main_1,explore,this is kinda silly,yeah lol,176865,259141,3.3051166666666667,early
GSL_G.3_main_1,explore,i like it,yeah lol,176865,259141,3.3051166666666667,early
GSL_G.3_main_1,explore,yeah lol,way better than the other surveys,259141,176865,3.4095,early
GSL_G.3_main_1,explore,has your semester been going well?,yeah! but I'm definitely ready for it to be over,963934,921274,3.7345,early
GSL_G.3_main_1,explore,end of the semester treating u okay?,yup cant wait to go on break tho,13560,176865,3.628333333333333,early
GSL_G.3_main_1,explore,How's it going,im good,869923,272262,4.0168,early
GSL_G.3_main_1,explore,damn chipotle sounds so good rn,nice there was so much traffic when i left it was insane i saw signs saying something about a fire,119108,382504,4.234783333333334,early
GSL_G.3_main_1,explore,pretty good,thats living the luxurious life right there,272262,13560,7.335433333333333,early
GSL_G.3_main_1,explore,hi elephant,How's your day been?,13560,925154,3.616416666666667,early
GSL_G.3_main_1,explore,way better than the other surveys,"i loved clicking what i thought the emotions expressed in different people's eyes were for 45 minutes, what are you talking about",176865,259141,3.771316666666667,early
GSL_G.3_main_1,explore,how are you doing?,"im well, you?",963934,259141,3.902616666666667,early
GSL_G.3_main_1,explore,I dont have any class today,thats living the luxurious life right there,272262,13560,7.335433333333333,early
GSL_G.3_main_1,explore,im driving home for thanksgiving and am pretty excited,nice there was so much traffic when i left it was insane i saw signs saying something about a fire,119108,382504,4.234783333333334,early
GSL_G.3_main_1,explore,hi zebra!,wassup panda,963934,119108,4.671366666666667,early
GSL_G.3_main_1,explore,How's it going,not too bad,869923,921274,3.895933333333333,early
GSL_G.3_main_1,explore,How's your day been?,"pretty good, but i am very excited for the ""working day"" to be over",925154,13560,7.81285,early
GSL_G.3_main_1,explore,yup cant wait to go on break tho,"honestly same, very excited to go home and eat some good food",176865,13560,4.060433333333333,early
GSL_G.3_main_1,explore,really need it,"honestly same, very excited to go home and eat some good food",176865,13560,4.060433333333333,early
GSL_G.3_main_1,explore,hey how are you,Good! hbu?,119108,925154,4.003933333333333,early
GSL_G.3_main_1,explore,Im not that sure im getting bombed with texts it feels like speed dating i need me some chocy milk midterms got me dead,yeah same,382504,259141,4.108783333333333,early
GSL_G.3_main_1,explore,yeah! but I'm definitely ready for it to be over,mine has been pretty good too! im definitely hoping that finals can bump my grades up a bit though,921274,963934,4.877783333333333,early
GSL_G.3_main_1,explore,"pretty good, had a fire lunch today so its looking up",loooove to hear that! my day is also going well! hopefully i can eat something good after this!,13560,963934,4.234483333333333,early
GSL_G.3_main_1,explore,noooooo,Red,176865,119108,4.082566666666667,early
GSL_G.3_main_1,explore,"i loved clicking what i thought the emotions expressed in different people's eyes were for 45 minutes, what are you talking about",lolllllll,259141,176865,4.517083333333333,early
GSL_G.3_main_1,explore,wbu?,loooove to hear that! my day is also going well! hopefully i can eat something good after this!,13560,963934,4.234483333333333,early
GSL_G.3_main_1,explore,how has yours been,mine has been pretty good too! im definitely hoping that finals can bump my grades up a bit though,921274,963934,4.877783333333333,early
GSL_G.3_main_1,explore,so i woke up like 12 at noon,thats living the luxurious life right there,272262,13560,7.335433333333333,early
GSL_G.3_main_1,explore,whats your fav one,Red,176865,119108,4.082566666666667,early
GSL_G.3_main_1,explore,hey,good,119108,272262,4.3347,early
GSL_G.3_main_1,explore,not too bad,"I'm great, glad this week is over though...was very busy",921274,869923,4.3473,early
GSL_G.3_main_1,explore,"im well, you?",im good thank you!,259141,963934,5.345033333333333,early
GSL_G.3_main_1,explore,how are you,"I'm great, glad this week is over though...was very busy",921274,869923,4.3473,early
GSL_G.3_main_1,explore,hows ur day been,good,119108,272262,4.3347,early
GSL_G.3_main_1,explore,"Same, I had 3 exams",neat! i am biology,869923,963934,6.69045,early
GSL_G.3_main_1,explore,Good! hbu?,pretty good,925154,119108,13.588616666666669,middle
GSL_G.3_main_1,explore,I am pre-commerce,neat! i am biology,869923,963934,6.69045,early
GSL_G.3_main_1,explore,im good,"I'm great, glad this week is over...was very busy",272262,869923,4.647983333333333,early
GSL_G.3_main_1,explore,hi,whatss uppp,921274,382504,5.9424166666666665,early
GSL_G.3_main_1,explore,"honestly same, very excited to go home and eat some good food","i know, the food is something else here",13560,176865,5.527866666666666,early
GSL_G.3_main_1,explore,how r u,"I'm great, glad this week is over...was very busy",272262,869923,4.647983333333333,early
GSL_G.3_main_1,explore,Red,hmm not too bad that prolly like top 5,119108,176865,5.900416666666667,early
GSL_G.3_main_1,explore,yeah same,just chilling or grabbing some groceries,259141,382504,5.53715,early
GSL_G.3_main_1,explore,Hey,y'ello,925154,259141,4.397766666666667,early
GSL_G.3_main_1,explore,loooove to hear that! my day is also going well! hopefully i can eat something good after this!,oo r u going to chef it up or grab some food,963934,13560,4.896516666666667,early
GSL_G.3_main_1,explore,nice there was so much traffic when i left it was insane i saw signs saying something about a fire,a fire?,382504,119108,13.351066666666666,middle
GSL_G.3_main_1,explore,im in a food lion parking lot rn so its very surreal,just chilling or grabbing some groceries,259141,382504,5.53715,early
GSL_G.3_main_1,explore,good,that's nice,272262,119108,13.026083333333334,middle
GSL_G.3_main_1,explore,wait same haha,they really do,13560,921274,5.1379166666666665,early
GSL_G.3_main_1,explore,"I'm great, glad this week is over though...was very busy",totally feel that,869923,921274,4.763,early
GSL_G.3_main_1,explore,Hi,"I'm great, glad this week is over. How about you?",925154,869923,4.900883333333334,early
GSL_G.3_main_1,explore,how r u,that's nice,272262,119108,13.026083333333334,middle
GSL_G.3_main_1,explore,nap during the day hits every time,they really do,13560,921274,5.1379166666666665,early
GSL_G.3_main_1,explore,they r,i wish- tried to get my parents to adopt a while ago and they never caved,119108,13560,5.3126,early
GSL_G.3_main_1,explore,lolllllll,i showed my friends my answers to that and that is how i learned just how bad i am at reading faces,176865,259141,4.9059,early
GSL_G.3_main_1,explore,do u have pets?,i wish- tried to get my parents to adopt a while ago and they never caved,119108,13560,5.3126,early
GSL_G.3_main_1,explore,How's it going?,"I'm great, glad this week is over. How about you?",925154,869923,4.900883333333334,early
GSL_G.3_main_1,explore,I dont have any class today,that's nice,272262,119108,13.026083333333334,middle
GSL_G.3_main_1,explore,that one was funny,i showed my friends my answers to that and that is how i learned just how bad i am at reading faces,176865,259141,4.9059,early
GSL_G.3_main_1,explore,"I'm great, glad this week is over...was very busy",yeah,869923,272262,5.0752,early
GSL_G.3_main_1,explore,wassup panda,how's your friday?,119108,963934,5.192916666666667,early
GSL_G.3_main_1,explore,so I just stay at home,that's nice,272262,119108,13.026083333333334,middle
GSL_G.3_main_1,explore,totally feel that,Me too,921274,869923,6.61265,early
GSL_G.3_main_1,explore,really chill,that's nice,272262,119108,13.026083333333334,middle
GSL_G.3_main_1,explore,eh im alright done with some midterms feel a little better how your classes going,"I feel that, was a very difficult week. My classes are going good, you?",382504,869923,5.7173,early
GSL_G.3_main_1,explore,I'm ready for break,Me too,921274,869923,6.61265,early
GSL_G.3_main_1,explore,mine has been pretty good too! im definitely hoping that finals can bump my grades up a bit though,"I'm the opposite haha, I'm just hoping finals don't tank my grades",963934,921274,5.689233333333333,early
GSL_G.3_main_1,explore,oo r u going to chef it up or grab some food,chef it UP,13560,963934,5.023266666666666,early
GSL_G.3_main_1,explore,"I'm great, glad this week is over. How about you?",Yess me too!,869923,925154,17.121933333333335,middle
GSL_G.3_main_1,explore,i showed my friends my answers to that and that is how i learned just how bad i am at reading faces,they all just looked so deep in thought i couldnt differentiate a lot of them,259141,176865,4.908783333333333,early
GSL_G.3_main_1,explore,chef it UP,lets GOO what r u making,963934,13560,6.467516666666667,early
